Table 510-60001 : Consumer Price Indices (October 2019 – September 2020 = 100),,,,,,,,,,,,,
 ,,,,,,,,,,,,,
 , ,Composite Consumer Price Index,Composite Consumer Price Index,Composite Consumer Price Index,Consumer Price Index (A),Consumer Price Index (A),Consumer Price Index (A),Consumer Price Index (B),Consumer Price Index (B),Consumer Price Index (B),Consumer Price Index (C),Consumer Price Index (C),Consumer Price Index (C)
,,Index,Year-on-year % change,Month-to-month % change,Index,Year-on-year % change,Month-to-month % change,Index,Year-on-year % change,Month-to-month % change,Index,Year-on-year % change,Month-to-month % change
Year,Month,,,,,,,,,,,,
2005,Apr,66.1,0.5,0.2,65.1,0.7,0.0 [φ3],66.1,0.4,0.2,67.2,0.2,0.5
2005,May,66.0,0.8,-0.1,65.1,0.9,0.0 [φ3],66.0,0.8,-0.1,67.1,0.8,-0.1
2005,Jun,66.2,1.2,0.3,65.3,1.3,0.4,66.2,1.2,0.3,67.2,1.0,0.2
2005,Jul,66.3,1.3,0.1,65.3,1.3,0.0 [φ3],66.3,1.3,0.1,67.4,1.3,0.3
2005,Aug,66.2,1.4,-0.2,65.2,1.3,-0.2,66.2,1.4,-0.2,67.3,1.5,-0.1
2005,Sep,66.5,1.6,0.5,65.5,1.5,0.5,66.5,1.7,0.4,67.6,1.7,0.5
2005,Oct,66.6,1.3,0.2,65.6,1.2,0.1,66.6,1.4,0.2,67.9,1.3,0.4
2005,Nov,66.7,1.2,0.1,65.6,1.1,0.0 [φ3],66.7,1.3,0.1,67.9,1.2,0.1
2005,Dec,66.8,1.3,0.2,65.7,1.3,0.2,66.8,1.4,0.2,68.0,1.3,0.1
2006,Jan,66.9,1.9,0.2,65.8,1.6,0.2,67.0,2.0,0.3,68.0,2.0,0.0 [φ3]
2006,Feb,66.7,1.2,-0.3,65.8,1.1,0.0 [φ3],66.8,1.2,-0.3,67.7,1.4,-0.4
2006,Mar,67.0,1.6,0.4,65.9,1.4,0.3,67.1,1.7,0.4,68.1,1.8,0.5
2006,Apr,67.3,1.9,0.5,66.1,1.7,0.3,67.4,2.0,0.6,68.5,2.0,0.6
2006,May,67.4,2.1,0.1,66.2,1.8,0.2,67.5,2.2,0.0 [φ3],68.7,2.4,0.3
2006,Jun,67.6,2.2,0.3,66.5,1.9,0.4,67.7,2.2,0.3,68.8,2.5,0.2
2006,Jul,67.8,2.3,0.3,66.6,2.0,0.2,67.9,2.4,0.3,69.1,2.5,0.3
2006,Aug,67.8,2.5,0.0 [φ3],66.7,2.3,0.1,67.9,2.6,0.0 [φ3],69.0,2.6,-0.1
2006,Sep,67.9,2.1,0.1,66.7,1.9,0.0 [φ3],67.9,2.2,0.0 [φ3],69.2,2.3,0.3
2006,Oct,68.0,2.0,0.1,66.7,1.7,0.0 [φ3],68.0,2.1,0.1,69.3,2.1,0.2
2006,Nov,68.1,2.2,0.3,66.8,1.8,0.1,68.2,2.2,0.2,69.7,2.6,0.5
2006,Dec,68.3,2.3,0.3,67.0,1.9,0.3,68.4,2.3,0.3,69.8,2.7,0.2
2007,Jan,68.2,2.0,-0.1,67.0,1.8,0.0 [φ3],68.3,1.9,-0.1,69.6,2.3,-0.3
2007,Feb,67.3,0.8,-1.4,63.7,-3.2,-4.9,68.2,2.1,-0.2,70.1,3.6,0.8
2007,Mar,68.6,2.4,2.0,67.4,2.2,5.9,68.6,2.3,0.7,69.9,2.7,-0.4
2007,Apr,68.2,1.3,-0.6,66.6,0.7,-1.2,68.3,1.3,-0.5,69.8,1.9,-0.1
2007,May,68.2,1.2,0.1,66.7,0.7,0.1,68.3,1.3,0.1,69.9,1.7,0.1
2007,Jun,68.5,1.3,0.4,67.1,0.8,0.5,68.6,1.4,0.4,70.1,1.9,0.4
2007,Jul,68.9,1.5,0.5,67.3,1.0,0.4,69.0,1.6,0.6,70.5,2.1,0.5
2007,Aug,68.9,1.6,0.1,67.1,0.7,-0.3,69.1,1.7,0.2,70.7,2.4,0.3
2007,Sep,69.0,1.6,0.1,67.3,1.0,0.3,69.1,1.8,0.1,70.7,2.2,0.0 [φ3]
2007,Oct,70.1,3.2,1.6,68.6,2.9,1.9,70.2,3.2,1.6,71.7,3.5,1.5
2007,Nov,70.5,3.4,0.5,68.8,3.1,0.3,70.6,3.5,0.5,72.2,3.6,0.6
2007,Dec,70.9,3.8,0.6,69.2,3.4,0.6,71.1,3.9,0.7,72.6,4.0,0.6
2008,Jan,70.4,3.2,-0.6,68.9,2.9,-0.5,70.6,3.3,-0.7,72.0,3.5,-0.8
2008,Feb,71.5,6.3,1.5,70.0,9.9,1.5,71.7,5.2,1.6,72.9,3.9,1.3
2008,Mar,71.5,4.2,0.0 [φ3],69.9,3.8,0.0 [φ3],71.7,4.4,-0.1,72.9,4.4,0.1
2008,Apr,71.9,5.4,0.6,70.3,5.5,0.5,72.0,5.5,0.5,73.5,5.2,0.7
2008,May,72.1,5.7,0.4,70.5,5.6,0.3,72.3,5.8,0.4,73.8,5.5,0.4
2008,Jun,72.7,6.1,0.8,71.1,6.1,1.0,72.9,6.3,0.8,74.2,5.8,0.6
2008,Jul,73.2,6.3,0.8,71.6,6.4,0.7,73.4,6.5,0.8,74.8,6.1,0.9
2008,Aug,72.1,4.6,-1.6,68.6,2.2,-4.1,72.9,5.5,-0.8,74.9,6.0,0.1
2008,Sep,71.1,3.0,-1.4,67.1,-0.3,-2.2,71.9,4.0,-1.3,74.5,5.4,-0.6
2008,Oct,71.4,1.8,0.4,67.4,-1.7,0.4,72.2,2.8,0.4,74.8,4.3,0.4
2008,Nov,72.6,3.1,1.8,70.3,2.1,4.3,72.9,3.3,1.0,74.9,3.8,0.2
2008,Dec,72.4,2.1,-0.3,70.1,1.2,-0.3,72.8,2.4,-0.3,74.5,2.7,-0.5
2009,Jan,72.6,3.1,0.3,70.4,2.1,0.4,73.0,3.4,0.3,74.6,3.7,0.1
2009,Feb,72.1,0.8,-0.7,70.0,0.1,-0.5,72.4,0.9,-0.8,73.9,1.4,-0.9
2009,Mar,72.3,1.2,0.3,70.3,0.5,0.4,72.6,1.3,0.3,74.1,1.7,0.3
2009,Apr,72.3,0.6,0.1,70.2,-0.2,-0.2,72.7,0.9,0.1,74.4,1.2,0.3
2009,May,72.2,0.0 [φ3],-0.2,70.1,-0.5,-0.1,72.5,0.2,-0.3,74.1,0.5,-0.3
2009,Jun,72.1,-0.9,-0.1,70.0,-1.6,-0.1,72.4,-0.7,-0.1,74.0,-0.3,-0.2
2009,Jul,72.1,-1.5,0.1,70.0,-2.2,0.0 [φ3],72.4,-1.4,0.1,74.1,-0.9,0.2
2009,Aug,70.9,-1.6,-1.7,67.0,-2.4,-4.4,71.8,-1.5,-0.9,74.1,-1.0,0.0 [φ3]
2009,Sep,71.4,0.5,0.8,67.7,0.8,1.0,72.3,0.5,0.7,74.6,0.1,0.6
2009,Oct,73.2,2.2,2.1,71.4,5.2,4.8,73.3,1.3,1.2,74.9,0.1,0.5
2009,Nov,73.2,0.5,0.1,71.5,1.0,0.1,73.4,0.5,0.2,74.9,0.1,0.0 [φ3]
2009,Dec,73.5,1.3,0.4,71.8,1.7,0.4,73.7,1.2,0.4,75.2,0.9,0.4
2010,Jan,73.5,1.0,0.0 [φ3],72.1,1.7,0.5,73.7,0.9,0.0 [φ3],74.8,0.5,-0.4
2010,Feb,74.2,2.8,0.9,72.9,3.4,1.0,74.4,2.7,0.8,75.6,2.2,1.0
2010,Mar,73.9,2.0,-0.5,72.5,2.5,-0.5,74.0,1.9,-0.5,75.2,1.5,-0.5
2010,Apr,74.2,2.4,0.5,72.6,2.9,0.2,74.3,2.3,0.5,76.0,2.0,1.0
2010,May,74.1,2.5,-0.1,72.6,3.0,0.0 [φ3],74.2,2.4,-0.1,75.8,2.2,-0.3
2010,Jun,74.2,2.8,0.1,72.7,3.2,0.2,74.3,2.7,0.1,75.8,2.4,0.1
2010,Jul,72.5,1.3,-2.3,67.9,-0.8,-6.6,73.9,2.1,-0.6,76.0,2.6,0.3
2010,Aug,72.5,3.0,0.0 [φ3],67.9,3.6,0.0 [φ3],73.9,3.0,0.1,76.0,2.5,0.0 [φ3]
2010,Sep,72.8,2.6,0.3,68.4,3.2,0.7,74.0,2.5,0.2,76.1,2.0,0.1
2010,Oct,75.0,2.5,3.0,73.6,3.0,7.6,75.0,2.3,1.3,76.5,2.1,0.5
2010,Nov,75.2,2.8,0.4,73.8,3.3,0.3,75.3,2.5,0.4,76.8,2.5,0.5
2010,Dec,75.7,2.9,0.6,74.2,3.3,0.5,75.7,2.7,0.6,77.3,2.8,0.6
2011,Jan,76.1,3.4,0.5,74.7,3.6,0.7,76.1,3.2,0.5,77.5,3.5,0.3
2011,Feb,76.9,3.6,1.1,75.6,3.8,1.2,77.0,3.5,1.1,78.2,3.5,1.0
2011,Mar,77.1,4.4,0.3,76.0,4.8,0.5,77.1,4.2,0.2,78.4,4.2,0.1
2011,Apr,77.6,4.6,0.7,76.2,5.0,0.3,77.7,4.5,0.7,79.2,4.2,1.0
2011,May,78.0,5.2,0.5,76.7,5.6,0.6,78.1,5.2,0.5,79.5,4.9,0.4
2011,Jun,78.4,5.6,0.5,77.0,5.9,0.4,78.4,5.6,0.5,79.9,5.4,0.5
2011,Jul,78.3,7.9,-0.1,76.4,12.5,-0.7,78.5,6.2,0.0 [φ3],80.1,5.4,0.3
2011,Aug,76.7,5.7,-2.0,71.6,5.4,-6.3,78.2,5.8,-0.4,80.6,6.0,0.5
2011,Sep,77.0,5.8,0.4,72.0,5.2,0.5,78.4,6.0,0.3,80.8,6.3,0.3
2011,Oct,79.3,5.8,3.0,77.4,5.2,7.6,79.5,6.0,1.3,81.2,6.2,0.5
2011,Nov,79.5,5.7,0.3,77.7,5.3,0.3,79.8,6.0,0.4,81.4,5.9,0.2
2011,Dec,80.0,5.7,0.6,78.1,5.3,0.5,80.2,5.9,0.6,81.8,5.9,0.5
2012,Jan,80.7,6.1,0.9,78.8,5.4,0.9,81.0,6.3,0.9,82.4,6.4,0.8
2012,Feb,80.5,4.7,-0.2,78.8,4.2,0.1,80.8,4.9,-0.2,81.9,4.7,-0.6
2012,Mar,80.9,4.9,0.5,79.2,4.3,0.5,81.1,5.2,0.4,82.4,5.1,0.5
2012,Apr,81.3,4.7,0.5,79.4,4.2,0.3,81.6,5.0,0.6,83.0,4.9,0.8
2012,May,81.3,4.3,0.1,79.6,3.8,0.2,81.6,4.6,0.1,82.9,4.3,-0.1
2012,Jun,81.3,3.7,-0.1,79.5,3.3,-0.1,81.6,4.0,0.0 [φ3],82.9,3.7,0.0 [φ3]
2012,Jul,79.6,1.6,-2.1,74.6,-2.4,-6.2,81.2,3.5,-0.5,83.1,3.7,0.3
2012,Aug,79.6,3.7,0.0 [φ3],74.6,4.1,-0.1,81.2,3.8,0.0 [φ3],83.2,3.2,0.1
2012,Sep,79.9,3.8,0.4,75.0,4.3,0.7,81.5,3.9,0.3,83.5,3.3,0.3
2012,Oct,82.3,3.8,3.0,80.7,4.3,7.6,82.4,3.7,1.2,83.8,3.2,0.4
2012,Nov,82.5,3.7,0.3,80.9,4.2,0.3,82.7,3.6,0.3,84.0,3.3,0.3
2012,Dec,82.9,3.7,0.5,81.4,4.2,0.6,83.1,3.6,0.5,84.5,3.3,0.6
2013,Jan,83.1,3.0,0.2,81.8,3.8,0.5,83.2,2.8,0.2,84.4,2.4,-0.1
2013,Feb,84.0,4.4,1.1,82.5,4.7,0.9,84.2,4.2,1.1,85.4,4.2,1.2
2013,Mar,83.8,3.6,-0.2,82.4,4.0,-0.2,84.0,3.5,-0.2,85.2,3.4,-0.3
2013,Apr,84.6,4.0,0.9,83.2,4.7,0.9,84.7,3.8,0.8,86.0,3.5,0.9
2013,May,84.5,3.9,-0.1,83.1,4.4,-0.1,84.7,3.7,0.0 [φ3],85.9,3.6,-0.1
2013,Jun,84.6,4.1,0.1,83.2,4.6,0.2,84.8,3.9,0.2,86.0,3.7,0.1
2013,Jul,85.1,6.9,0.5,83.6,12.0,0.4,85.3,5.0,0.5,86.5,4.0,0.6
2013,Aug,83.2,4.5,-2.3,78.2,4.9,-6.4,84.8,4.4,-0.6,86.7,4.3,0.3
2013,Sep,83.6,4.6,0.5,78.8,5.1,0.8,85.1,4.5,0.4,87.0,4.2,0.2
2013,Oct,85.9,4.3,2.7,84.3,4.5,7.0,86.1,4.4,1.1,87.3,4.1,0.4
2013,Nov,86.1,4.3,0.3,84.5,4.4,0.2,86.3,4.4,0.3,87.6,4.2,0.3
2013,Dec,86.5,4.3,0.4,84.9,4.3,0.4,86.7,4.4,0.5,87.9,4.1,0.4
2014,Jan,86.9,4.6,0.5,85.4,4.5,0.6,87.2,4.8,0.6,88.3,4.5,0.4
2014,Feb,87.3,3.9,0.4,86.0,4.2,0.7,87.5,4.0,0.4,88.4,3.5,0.2
2014,Mar,87.1,3.9,-0.2,85.9,4.3,-0.1,87.3,3.9,-0.3,88.2,3.5,-0.3
2014,Apr,87.7,3.7,0.7,86.4,3.9,0.6,87.9,3.8,0.7,89.0,3.5,0.9
2014,May,87.6,3.7,-0.1,86.3,3.9,-0.1,87.8,3.7,-0.1,88.9,3.5,-0.1
2014,Jun,87.7,3.6,0.1,86.3,3.7,0.0 [φ3],87.9,3.6,0.1,88.9,3.5,0.1
2014,Jul,88.5,4.0,1.0,87.4,4.6,1.3,88.7,4.0,0.9,89.6,3.5,0.7
2014,Aug,86.5,3.9,-2.3,82.0,4.8,-6.2,88.0,3.8,-0.8,89.5,3.2,0.0 [φ3]
2014,Sep,89.1,6.6,3.1,88.6,12.3,8.0,89.1,4.7,1.3,89.6,3.1,0.1
2014,Oct,90.3,5.2,1.4,90.3,7.1,2.0,90.2,4.7,1.2,90.4,3.6,0.9
2014,Nov,90.5,5.1,0.2,90.5,7.2,0.3,90.3,4.6,0.2,90.6,3.4,0.2
2014,Dec,90.7,4.9,0.2,90.6,6.9,0.2,90.6,4.4,0.3,90.8,3.2,0.3
2015,Jan,90.4,4.1,-0.3,90.6,6.3,-0.1,90.4,3.6,-0.3,90.3,2.2,-0.5
2015,Feb,91.2,4.6,0.8,91.3,6.5,0.8,91.0,4.2,0.8,91.1,3.0,0.8
2015,Mar,90.9,4.5,-0.3,91.3,6.6,0.0 [φ3],90.8,4.1,-0.3,90.6,2.8,-0.5
2015,Apr,90.2,2.8,-0.8,89.8,3.9,-1.6,90.2,2.6,-0.7,90.6,1.9,-0.1
2015,May,90.2,3.0,0.0 [φ3],89.9,4.2,0.2,90.2,2.8,0.0 [φ3],90.5,2.0,0.0 [φ3]
2015,Jun,90.3,3.1,0.1,90.0,4.4,0.1,90.3,2.9,0.1,90.6,2.0,0.1
2015,Jul,90.8,2.5,0.5,90.3,3.4,0.3,90.7,2.4,0.5,91.2,1.8,0.6
2015,Aug,89.1,2.4,-1.8,85.7,3.0,-5.1,90.4,2.4,-0.3,91.2,1.8,0.0 [φ3]
2015,Sep,90.9,2.0,1.9,90.4,2.1,5.4,90.9,2.1,0.6,91.2,1.8,0.0 [φ3]
2015,Oct,92.3,2.3,1.6,92.5,2.5,2.3,92.3,2.3,1.5,92.2,1.9,1.0
2015,Nov,92.5,2.3,0.2,92.7,2.5,0.3,92.5,2.3,0.2,92.4,2.0,0.2
2015,Dec,92.8,2.4,0.3,93.0,2.6,0.2,92.7,2.4,0.3,92.7,2.1,0.4
2016,Jan,92.7,2.5,-0.1,93.1,2.8,0.2,92.6,2.5,-0.2,92.4,2.3,-0.4
2016,Feb,93.9,3.0,1.3,94.5,3.6,1.5,93.7,2.9,1.2,93.4,2.6,1.2
2016,Mar,93.5,2.9,-0.4,94.0,3.0,-0.5,93.4,2.8,-0.3,93.1,2.8,-0.3
2016,Apr,92.6,2.7,-1.0,92.5,3.0,-1.6,92.6,2.7,-0.8,92.7,2.4,-0.4
2016,May,92.5,2.6,-0.1,92.3,2.7,-0.2,92.6,2.7,0.0 [φ3],92.7,2.4,-0.1
2016,Jun,92.5,2.4,0.0 [φ3],92.3,2.5,0.0 [φ3],92.6,2.5,0.0 [φ3],92.6,2.2,0.0 [φ3]
2016,Jul,92.9,2.3,0.4,92.5,2.4,0.2,92.9,2.4,0.4,93.2,2.2,0.6
2016,Aug,93.0,4.3,0.1,92.6,8.0,0.1,93.1,3.0,0.2,93.3,2.3,0.1
2016,Sep,93.3,2.7,0.3,93.4,3.3,0.8,93.2,2.5,0.1,93.2,2.2,-0.1
2016,Oct,93.4,1.2,0.2,93.5,1.1,0.1,93.4,1.2,0.2,93.4,1.4,0.2
2016,Nov,93.7,1.2,0.3,93.9,1.2,0.4,93.6,1.2,0.2,93.6,1.3,0.2
2016,Dec,93.9,1.2,0.2,94.0,1.1,0.1,93.8,1.2,0.3,93.9,1.3,0.3
2017,Jan,93.9,1.3,0.0 [φ3],93.9,0.8,-0.1,93.8,1.3,0.0 [φ3],94.0,1.7,0.1
2017,Feb,93.8,-0.1,-0.1,94.0,-0.6,0.1,93.7,0.0 [φ3],-0.1,93.7,0.3,-0.3
2017,Mar,94.0,0.5,0.2,94.2,0.2,0.2,93.9,0.5,0.2,93.8,0.8,0.2
2017,Apr,94.5,2.0,0.6,94.6,2.2,0.4,94.4,1.9,0.6,94.5,2.0,0.7
2017,May,94.4,2.0,-0.1,94.5,2.3,-0.1,94.2,1.8,-0.2,94.4,1.9,-0.1
2017,Jun,94.3,1.9,-0.1,94.4,2.3,0.0 [φ3],94.2,1.8,-0.1,94.3,1.8,-0.2
2017,Jul,94.7,2.0,0.4,94.7,2.5,0.3,94.6,1.8,0.4,94.8,1.7,0.5
2017,Aug,94.8,1.9,0.1,94.8,2.4,0.1,94.7,1.7,0.1,94.9,1.8,0.2
2017,Sep,94.6,1.4,-0.2,94.7,1.5,-0.1,94.4,1.3,-0.3,94.5,1.4,-0.4
2017,Oct,94.9,1.5,0.3,95.0,1.6,0.3,94.7,1.4,0.3,94.9,1.5,0.4
2017,Nov,95.2,1.6,0.3,95.3,1.5,0.3,95.0,1.5,0.3,95.2,1.7,0.4
2017,Dec,95.5,1.7,0.4,95.5,1.7,0.2,95.4,1.6,0.4,95.7,1.9,0.5
2018,Jan,95.5,1.7,-0.1,95.7,2.0,0.2,95.3,1.6,-0.1,95.4,1.5,-0.3
2018,Feb,96.7,3.1,1.3,96.8,3.1,1.2,96.5,3.0,1.3,96.7,3.2,1.4
2018,Mar,96.4,2.6,-0.3,96.7,2.8,-0.1,96.2,2.5,-0.3,96.2,2.5,-0.5
2018,Apr,96.3,1.9,-0.1,96.6,2.2,-0.1,96.1,1.8,-0.1,96.2,1.7,0.0 [φ3]
2018,May,96.4,2.1,0.0 [φ3],96.7,2.3,0.0 [φ3],96.2,2.0,0.1,96.2,1.9,0.0 [φ3]
2018,Jun,96.6,2.4,0.2,96.9,2.6,0.2,96.4,2.3,0.2,96.4,2.2,0.2
2018,Jul,96.9,2.4,0.4,97.1,2.5,0.3,96.7,2.3,0.4,96.9,2.3,0.6
2018,Aug,97.0,2.3,0.0 [φ3],97.2,2.5,0.1,96.8,2.2,0.0 [φ3],96.8,2.0,-0.1
2018,Sep,97.2,2.7,0.2,97.9,3.3,0.7,96.8,2.5,0.0 [φ3],96.8,2.4,-0.1
2018,Oct,97.4,2.7,0.2,98.1,3.2,0.2,97.0,2.5,0.2,97.0,2.3,0.3
2018,Nov,97.6,2.6,0.2,98.1,3.0,0.1,97.2,2.4,0.2,97.4,2.3,0.4
2018,Dec,97.9,2.5,0.4,98.4,3.0,0.3,97.6,2.4,0.4,97.8,2.2,0.4
2019,Jan,97.8,2.4,-0.1,98.3,2.8,-0.1,97.5,2.3,-0.1,97.5,2.3,-0.3
2019,Feb,98.7,2.1,0.9,99.4,2.6,1.1,98.3,1.9,0.9,98.4,1.8,0.9
2019,Mar,98.4,2.1,-0.3,99.1,2.4,-0.3,98.1,1.9,-0.3,98.0,1.9,-0.4
2019,Apr,99.1,2.9,0.7,99.5,3.0,0.4,98.8,2.8,0.7,99.0,3.0,1.0
2019,May,99.0,2.8,-0.1,99.6,3.1,0.1,98.7,2.6,-0.1,98.7,2.7,-0.3
2019,Jun,99.7,3.3,0.7,100.7,3.9,1.0,99.3,3.0,0.6,99.1,2.9,0.4
2019,Jul,100.1,3.3,0.4,101.0,3.9,0.3,99.7,3.1,0.4,99.7,2.8,0.6
2019,Aug,100.3,3.5,0.2,101.2,4.1,0.2,99.9,3.2,0.2,99.8,3.0,0.1
2019,Sep,100.3,3.2,0.0 [φ3],101.3,3.5,0.1,99.8,3.1,-0.1,99.7,3.0,-0.1
2019,Oct,100.6,3.1,0.2,101.8,3.5,0.2,100.1,3.1,0.2,99.9,2.9,0.1
2019,Nov,100.7,3.0,0.1,101.8,3.5,0.0 [φ3],100.2,2.9,0.0 [φ3],99.9,2.5,0.1
2019,Dec,100.7,2.9,0.1,101.9,3.4,0.1,100.2,2.9,0.1,100.0,2.5,0.1
2020,Jan,98.5,1.4,-2.2,95.6,-2.0,-6.2,99.7,2.8,-0.5,100.3,3.4,0.3
2020,Feb,101.0,2.2,2.5,101.9,2.7,6.6,100.6,2.1,0.8,100.3,1.8,0.0 [φ3]
2020,Mar,100.9,2.3,0.0 [φ3],101.8,2.5,-0.2,100.6,2.3,0.0 [φ3],100.3,2.1,0.0 [φ3]
2020,Apr,101.0,1.9,0.1,101.8,2.3,0.1,100.6,1.9,0.1,100.4,1.5,0.1
2020,May,100.7,1.5,-0.3,101.5,1.7,-0.3,100.3,1.5,-0.3,100.2,1.2,-0.2
2020,Jun,100.6,0.7,-0.1,101.4,0.6,-0.1,100.3,0.8,-0.1,100.0,0.7,-0.1
2020,Jul,97.7,-2.3,-2.8,94.8,-6.0,-6.5,98.9,-0.7,-1.3,99.5,-0.1,-0.5
2020,Aug,99.9,-0.4,2.2,100.7,-0.6,6.2,99.5,-0.4,0.5,99.4,-0.1,-0.1
2020,Sep,97.8,-2.2,-2.0,94.9,-5.9,-5.8,99.0,-0.7,-0.4,99.7,0.0 [φ3],0.3
2020,Oct,100.2,-0.4,2.5,101.3,-0.5,6.7,99.7,-0.4,0.7,99.7,-0.1,0.1
2020,Nov,100.3,-0.3,0.1,101.4,-0.4,0.2,99.7,-0.4,0.0 [φ3],99.8,-0.1,0.1
2020,Dec,99.8,-1.0,-0.6,100.6,-1.3,-0.8,99.2,-1.0,-0.5,99.5,-0.6,-0.3
2021,Jan,101.1,2.6,1.3,102.8,7.5,2.1,100.3,0.6,1.1,100.2,-0.2,0.7
2021,Feb,101.4,0.5,0.3,103.3,1.3,0.5,100.7,0.1,0.3,100.3,0.0 [φ3],0.2
2021,Mar,101.5,0.6,0.1,103.2,1.5,0.0 [φ3],100.7,0.2,0.1,100.5,0.1,0.2
2021,Apr,101.8,0.8,0.2,103.5,1.6,0.2,101.0,0.3,0.2,100.8,0.4,0.3
2021,May,101.6,1.0,-0.1,103.4,1.9,-0.1,100.8,0.5,-0.1,100.6,0.5,-0.1
2021,Jun,101.3,0.7,-0.3,102.8,1.3,-0.6,100.6,0.3,-0.2,100.5,0.5,-0.1
2021,Jul,101.4,3.7,0.1,102.8,8.4,0.0 [φ3],100.6,1.7,0.1,100.7,1.1,0.2
2021,Aug,101.5,1.6,0.1,102.9,2.2,0.1,100.7,1.3,0.1,100.8,1.4,0.1
2021,Sep,99.2,1.4,-2.3,96.4,1.6,-6.3,100.2,1.2,-0.5,101.0,1.3,0.2
2021,Oct,102.0,1.7,2.9,103.4,2.1,7.2,101.3,1.6,1.1,101.3,1.5,0.3
2021,Nov,102.2,1.8,0.2,103.7,2.2,0.3,101.4,1.7,0.1,101.3,1.5,0.1
2021,Dec,102.2,2.4,0.0 [φ3],103.7,3.0,0.0 [φ3],101.4,2.2,0.0 [φ3],101.4,2.0,0.1
2022,Jan,102.3,1.2,0.2,103.9,1.1,0.2,101.6,1.2,0.2,101.6,1.4,0.2
2022,Feb,103.1,1.6,0.7,104.9,1.6,1.0,102.3,1.6,0.7,102.0,1.7,0.4
2022,Mar,103.3,1.7,0.2,105.1,1.8,0.1,102.4,1.7,0.2,102.3,1.8,0.2
2022,Apr,103.1,1.3,-0.2,104.6,1.1,-0.4,102.3,1.3,-0.2,102.4,1.6,0.1
2022,May,102.9,1.2,-0.2,104.3,0.8,-0.3,102.1,1.3,-0.2,102.3,1.6,-0.1
2022,Jun,103.2,1.8,0.3,104.6,1.8,0.4,102.3,1.7,0.2,102.5,2.0,0.2
2022,Jul,103.3,1.9,0.2,104.8,1.9,0.2,102.5,1.8,0.1,102.7,2.0,0.2
2022,Aug,103.4,1.9,0.0 [φ3],104.8,1.9,0.0 [φ3],102.5,1.8,0.0 [φ3],102.7,1.9,0.1
2022,Sep,103.5,4.4,0.1,105.0,8.9,0.2,102.7,2.4,0.2,102.9,1.9,0.1
2022,Oct,103.8,1.8,0.3,105.4,2.0,0.4,103.0,1.7,0.4,103.1,1.8,0.2
2022,Nov,104.0,1.8,0.1,105.5,1.8,0.1,103.1,1.7,0.1,103.2,1.8,0.1
2022,Dec,104.2,2.0,0.3,105.8,2.1,0.3,103.3,1.9,0.2,103.5,2.0,0.3
2023,Jan,104.8,2.4,0.6,106.6,2.6,0.7,103.9,2.3,0.5,104.0,2.4,0.5
2023,Feb,104.9,1.7,0.0 [φ3],106.7,1.7,0.1,103.9,1.6,0.0 [φ3],103.9,1.8,-0.1
2023,Mar,105.0,1.7,0.2,106.8,1.7,0.1,104.1,1.6,0.2,104.2,1.9,0.3
2023,Apr,105.2,2.1,0.2,107.0,2.2,0.1,104.3,2.0,0.2,104.5,2.1,0.3
2023,May,105.0,2.0,-0.3,106.6,2.2,-0.4,104.1,1.9,-0.2,104.3,2.0,-0.2
2023,Jun,105.2,1.9,0.2,106.8,2.1,0.3,104.2,1.9,0.2,104.4,1.8,0.1
2023,Jul,105.2,1.8,0.0 [φ3],106.8,1.9,0.0 [φ3],104.3,1.8,0.0 [φ3],104.5,1.8,0.1
2023,Aug,105.2,1.8,0.0 [φ3],106.7,1.8,-0.1,104.3,1.7,0.0 [φ3],104.6,1.8,0.1
2023,Sep,105.6,2.0,0.4,107.2,2.1,0.4,104.7,2.0,0.4,105.0,2.1,0.4
2023,Oct,106.7,2.7,1.0,108.8,3.2,1.5,105.6,2.5,0.9,105.6,2.4,0.6
2023,Nov,106.6,2.6,0.0 [φ3],108.7,3.0,-0.1,105.6,2.4,0.0 [φ3],105.6,2.4,0.0 [φ3]
2023,Dec,106.7,2.4,0.1,108.7,2.7,0.0 [φ3],105.6,2.2,0.0 [φ3],105.8,2.3,0.2
2024,Jan,106.6,1.7,-0.1,108.8,2.0,0.1,105.6,1.6,-0.1,105.6,1.5,-0.2
2024,Feb,107.1,2.1,0.4,109.2,2.3,0.4,106.0,2.0,0.4,106.0,2.0,0.4
2024,Mar,107.1,2.0,0.0 [φ3],109.3,2.3,0.1,106.0,1.9,0.1,106.0,1.7,0.0 [φ3]
2024,Apr,106.4,1.1,-0.7,108.2,1.1,-1.1,105.4,1.0,-0.6,105.6,1.1,-0.4
2024,May,106.2,1.2,-0.2,107.9,1.2,-0.3,105.2,1.1,-0.1,105.5,1.2,-0.1
2024,Jun,106.7,1.5,0.5,108.7,1.7,0.8,105.6,1.3,0.4,105.8,1.3,0.2
2024,Jul,107.8,2.5,1.0,110.1,3.1,1.3,106.6,2.3,0.9,106.7,2.0,0.8
2024,Aug,107.8,2.5,0.0 [φ3],110.2,3.2,0.1,106.6,2.2,0.0 [φ3],106.6,1.9,-0.1
2024,Sep,107.9,2.2,0.1,110.3,2.9,0.1,106.8,2.0,0.1,106.7,1.6,0.1
2024,Oct,108.1,1.4,0.2,110.5,1.6,0.1,107.0,1.3,0.2,106.9,1.2,0.2
